City,Connection 1,Distance 1,Connection 2,Distance 2,Connection 3,Distance 3,Connection 4,Distance 4,Connection 5,Distance 5,Connection 6,Distance 6,Connection 7,Distance 7,Connection 8,Distance 8,Connection 9,Distance 9
Nis,Kraljevo,107.34927333019907,Kragujevac,109.05759017527312,Novi Pazar,113.31879235319232,Cacak,139.8230069519265,Sofia,135.3999175505697,,,,,,,,
Kragujevac,Kraljevo,38.14401769596521,Cacak,49.14089009150193,Belgrade,97.35469524241569,Pancevo,98.14289921098633,,,,,,,,,,
Subotica,Novi Sad,95.08050507596026,Zrenjanin,97.52465169400864,Belgrade,155.25855391785612,Pancevo,156.42774202089976,Szeged,40.722430334095044,,,,,,,,
Zrenjanin,Novi Sad,45.10621413398072,Pancevo,60.31198353092418,Belgrade,62.88072084514015,Subotica,97.52465169400864,Timisoara,77.67148309278807,,,,,,,,
Pancevo,Belgrade,15.287651094955386,Zrenjanin,60.31198353092418,Novi Sad,75.79962190206847,Kragujevac,98.14289921098633,,,,,,,,,,
Cacak,Kraljevo,32.88755064800913,Kragujevac,49.14089009150193,Novi Pazar,83.5322927795334,Belgrade,103.62730489999464,,,,,,,,,,
Novi Pazar,Kraljevo,65.22500005278604,Cacak,83.5322927795334,Kragujevac,101.94776046599398,Nis,113.31879235319232,Mitrovice,41.09934165762452,Rozaje,45.05323533985722,,,,,,
Kraljevo,Cacak,32.88755064800913,Kragujevac,38.14401769596521,Novi Pazar,65.22500005278604,Nis,107.34927333019907,,,,,,,,,,
Bratislava,Trnava,43.93105836912209,Nitra,74.58731948738556,Trencin,107.60708233588291,Banska Bystrica,163.9227977754281,Vienna,55.1299170951827,Gyor,64.35847490420706,,,,,,
Kosice,Presov,31.700040192403133,Poprad,79.38442396625734,Banska Bystrica,154.39063216238497,Martin,174.55067928105015,,,,,,,,,,
Presov,Kosice,31.700040192403133,Poprad,68.96848144643667,Banska Bystrica,156.00116312880903,Martin,169.08935449418286,Lviv,222.57144341514473,,,,,,,,
Zilina,Martin,21.976089535305395,Banska Bystrica,61.7524046645031,Trencin,63.08741160354471,Nitra,112.5465733121681,,,,,,,,,,
Nitra,Trnava,37.64174810446501,Trencin,65.15161479930879,Bratislava,74.58731948738556,Banska Bystrica,91.38357490660887,,,,,,,,,,
Banska Bystrica,Martin,40.13333062770872,Zilina,61.7524046645031,Trencin,83.02093448166113,Nitra,91.38357490660887,,,,,,,,,,
Trnava,Nitra,37.64174810446501,Bratislava,43.93105836912209,Trencin,66.01035149231441,Banska Bystrica,121.29948671264832,,,,,,,,,,
Martin,Zilina,21.976089535305395,Banska Bystrica,40.13333062770872,Trencin,67.40956501794693,Poprad,100.22579932159333,,,,,,,,,,
Trencin,Zilina,63.08741160354471,Nitra,65.15161479930879,Trnava,66.01035149231441,Martin,67.40956501794693,,,,,,,,,,
Poprad,Presov,68.96848144643667,Kosice,79.38442396625734,Banska Bystrica,91.611388144102,Martin,100.22579932159333,Krakow,114.4074112854773,,,,,,,,
Ljubljana,Kamnik,21.028804210661324,Kranj,22.900869573027165,Trbovlje,43.345084725584336,Velenje,58.205258674229604,,,,,,,,,,
Maribor,Ptuj,23.00799746181027,Celje,46.04683450526777,Velenje,46.105482341365,Trbovlje,64.3629070498289,Szombathely,105.73289634815907,,,,,,,,
Celje,Velenje,18.352679352067046,Trbovlje,19.269185594254463,Maribor,46.04683450526777,Novo Mesto,49.07985689464643,,,,,,,,,,
Kranj,Kamnik,18.88774580959604,Ljubljana,22.900869573027165,Trbovlje,53.4058620272976,Velenje,59.21148963368887,Klagenfurt,42.93756758164656,,,,,,,,
Velenje,Celje,18.352679352067046,Trbovlje,24.142110140259298,Kamnik,41.488896336731365,Maribor,46.105482341365,,,,,,,,,,
Koper,Ljubljana,81.83651363953007,Kranj,90.42024542352716,Kamnik,101.34261293567107,Novo Mesto,114.78317018590921,Bologna,221.55075433309406,,,,,,,,
Novo Mesto,Trbovlje,39.9494218160988,Celje,49.07985689464643,Ljubljana,58.241749744478255,Velenje,62.677084006405494,,,,,,,,,,
Ptuj,Maribor,23.00799746181027,Celje,50.524340750719055,Velenje,58.2490663692852,Trbovlje,69.72813343168949,Varazdin,38.01279314012571,,,,,,,,
Trbovlje,Celje,19.269185594254463,Velenje,24.142110140259298,Kamnik,34.75193706059651,Novo Mesto,39.9494218160988,,,,,,,,,,
Kamnik,Kranj,18.88774580959604,Ljubljana,21.028804210661324,Trbovlje,34.75193706059651,Velenje,41.488896336731365,,,,,,,,,,
Madrid,Zaragoza,273.38019550675807,Bilbao,322.3276469688249,Murcia,349.55431448377743,Sevilla,404.9621229603091,,,,,,,,,,
Barcelona,Palma,205.83413796791174,Zaragoza,256.5060910265319,Bilbao,468.1749590700488,Murcia,471.84798625136324,Escaldes-Engordany,135.84869038345042,Toulouse,254.27420300472784,,,,,,
Valencia,Las Palmas,5821.125694757707,Sevilla,6857.1809414764275,Malaga,6986.647071525874,Madrid,7108.7485250274485,,,,,,,,,,
Sevilla,Malaga,150.99428354593655,Madrid,404.9621229603091,Murcia,435.96784436693594,Zaragoza,657.578838442048,Setubal,292.01828968197094,,,,,,,,
Zaragoza,Bilbao,244.82297396671672,Barcelona,256.5060910265319,Madrid,273.38019550675807,Palma,377.60283774526323,,,,,,,,,,
Malaga,Sevilla,150.99428354593655,Murcia,323.0680066207161,Madrid,415.833283648306,Zaragoza,627.1525599856556,,,,,,,,,,
Murcia,Malaga,323.0680066207161,Madrid,349.55431448377743,Palma,371.81164416250516,Zaragoza,407.9523126762791,,,,,,,,,,
Palma,Barcelona,205.83413796791174,Murcia,371.81164416250516,Zaragoza,377.60283774526323,Madrid,549.3069715553648,,,,,,,,,,
Las Palmas,Sevilla,1342.8841087926169,Malaga,1405.5702895878965,Murcia,1722.040731700611,Madrid,1736.9158349875927,,,,,,,,,,
Bilbao,Zaragoza,244.82297396671672,Madrid,322.3276469688249,Barcelona,468.1749590700488,Murcia,605.2706749854899,,,,,,,,,,
Stockholm,Uppsala,63.44457770064415,Vasteras,91.35452175110078,Norrkoping,134.3555762583096,Orebro,162.52082106040544,,,,,,,,,,
Gothenburg,Jonkoping,130.40885518769358,Helsingborg,189.84058840670102,Linkoping,229.0880423970629,Malmo,242.6401972108548,Fredrikstad,176.74749539201775,,,,,,,,
Malmo,Helsingborg,53.261856962850274,Gothenburg,242.6401972108548,Jonkoping,251.61590866371137,Linkoping,349.52261440624756,Copenhagen,30.36184322918433,,,,,,,,
Uppsala,Stockholm,63.44457770064415,Vasteras,66.84325558062443,Orebro,151.85788112366058,Norrkoping,162.24111557323235,,,,,,,,,,
Vasteras,Uppsala,66.84325558062443,Orebro,85.03292654730546,Stockholm,91.35452175110078,Norrkoping,114.76592566332612,,,,,,,,,,
Orebro,Vasteras,85.03292654730546,Norrkoping,94.11362909559998,Linkoping,98.3964559118581,Uppsala,151.85788112366058,,,,,,,,,,
Linkoping,Norrkoping,39.16459158739701,Orebro,98.3964559118581,Jonkoping,111.17921059738224,Vasteras,143.6362377719896,,,,,,,,,,
Helsingborg,Malmo,53.261856962850274,Gothenburg,189.84058840670102,Jonkoping,211.66220056127,Linkoping,315.9161847059916,,,,,,,,,,
Jonkoping,Linkoping,111.17921059738224,Gothenburg,130.40885518769358,Norrkoping,150.13530873375953,Orebro,176.5848022521274,,,,,,,,,,
Norrkoping,Linkoping,39.16459158739701,Orebro,94.11362909559998,Vasteras,114.76592566332612,Stockholm,134.3555762583096,,,,,,,,,,
Lulea,Pitea,41.12899935752866,Umea,215.23798301598165,Sundsvall,425.1876152566542,Uppsala,676.5199705095828,Oulu,166.67674075525318,,,,,,,,
Pitea,Lulea,41.12899935752866,Umea,177.7825004764451,Sundsvall,385.0005407278762,Uppsala,639.6990204882414,,,,,,,,,,
Umea,Pitea,177.7825004764451,Lulea,215.23798301598165,Sundsvall,216.9190905649557,Uppsala,461.9190116600228,,,,,,,,,,
Sundsvall,Umea,216.9190905649557,Uppsala,283.1934653840106,Vasteras,312.2755412602542,Stockholm,343.84693012995797,,,,,,,,,,
Zurich,Winterthur,19.76176017020542,Lucerne,40.40791690913725,Sankt Gallen,62.69307507679339,Basel,74.21067801328762,,,,,,,,,,
Geneva,Lausanne,51.43345243277184,Bern,129.50047070887658,Biel/Bienne,133.4725920643385,Basel,186.2055677848869,Lyon,112.29165781878551,,,,,,,,
Basel,Biel/Bienne,53.42453932414603,Bern,68.31008874835292,Zurich,74.21067801328762,Lucerne,77.52905015377505,,,,,,,,,,
Lausanne,Geneva,51.43345243277184,Bern,78.20804591690042,Biel/Bienne,82.78622722686983,Basel,136.02359479960333,,,,,,,,,,
Bern,Biel/Bienne,25.457076528323665,Lucerne,65.63534715513619,Basel,68.31008874835292,Lausanne,78.20804591690042,,,,,,,,,,
Winterthur,Zurich,19.76176017020542,Sankt Gallen,48.98797513095316,Lucerne,59.47353864605547,Basel,85.66962445320848,Stuttgart,146.06556064205336,,,,,,,,
Lucerne,Zurich,40.40791690913725,Winterthur,59.47353864605547,Bern,65.63534715513619,Basel,77.52905015377505,,,,,,,,,,
Sankt Gallen,Winterthur,48.98797513095316,Zurich,62.69307507679339,Lucerne,90.92124790496354,Basel,134.54118915933225,Dornbirn,28.54163224720945,Ruggell,23.384275271236483,,,,,,
Lugano,Lucerne,126.46596002115898,Zurich,155.46928305186844,Bern,155.81053449506433,Sankt Gallen,160.99721367112548,Milan,62.60871105327075,,,,,,,,
Biel/Bienne,Bern,25.457076528323665,Basel,53.42453932414603,Lucerne,80.02702049173902,Lausanne,82.78622722686983,,,,,,,,,,
Istanbul,Bursa,92.67287569677626,Izmir,327.5030194212424,Ankara,350.77467540682943,Konya,462.7802728882566,Burgas,206.38064407807298,,,,,,,,
Ankara,Konya,231.6120476281764,Kayseri,263.60158642266094,Bursa,324.61511920542716,Istanbul,350.77467540682943,,,,,,,,,,
Izmir,Bursa,255.82351234268688,Istanbul,327.5030194212424,Antalya,357.2820240545114,Konya,471.2419190836051,,,,,,,,,,
Bursa,Istanbul,92.67287569677626,Izmir,255.82351234268688,Ankara,324.61511920542716,Konya,392.77220816982,,,,,,,,,,
Adana,Mersin,65.09408793544209,Gaziantep,182.80453631443712,Kayseri,192.08806651590396,Konya,268.46110410154535,,,,,,,,,,
Gaziantep,Adana,182.80453631443712,Mersin,245.80152631231945,Kayseri,248.20934235870504,Konya,441.1966904020578,Ejmiatsin,692.7552073211848,Naxcivan,741.670862875648,,,,,,
Konya,Antalya,190.98971818826382,Mersin,224.04917354687598,Ankara,231.6120476281764,Adana,268.46110410154535,,,,,,,,,,
Antalya,Konya,190.98971818826382,Mersin,349.45344976696384,Izmir,357.2820240545114,Ankara,386.37558564629825,Rodos,227.12670841375945,,,,,,,,
Kayseri,Adana,192.08806651590396,Mersin,226.57366013105053,Gaziantep,248.20934235870504,Ankara,263.60158642266094,Batumi,615.3742956446946,,,,,,,,
Mersin,Adana,65.09408793544209,Konya,224.04917354687598,Kayseri,226.57366013105053,Gaziantep,245.80152631231945,,,,,,,,,,
Kyiv,Kryvyi Rih,349.04777699667096,Dnipro,393.8006101299885,Mykolaiv,401.1839039672038,Kharkiv,409.1528306920514,Homyel',224.15321357634153,,,,,,,,
Kharkiv,Dnipro,190.34908822064708,Donetsk,249.26137321523836,Zaporizhzhia,251.7388791431394,Kryvyi Rih,313.26108300863854,,,,,,,,,,
Odesa,Mykolaiv,110.98962160286214,Kryvyi Rih,253.42372390595665,Zaporizhzhia,364.8780952274422,Dnipro,392.0504898386068,Tiraspol,92.40278396662715,Galati,238.71696723888886,,,,,,
Dnipro,Zaporizhzhia,68.90307327279433,Kryvyi Rih,140.29139784089034,Kharkiv,190.34908822064708,Donetsk,211.21406789154025,,,,,,,,,,
Donetsk,Mariupol,102.66602378008245,Zaporizhzhia,200.9771026960221,Dnipro,211.21406789154025,Kharkiv,249.26137321523836,,,,,,,,,,
Zaporizhzhia,Dnipro,68.90307327279433,Kryvyi Rih,132.4734204366326,Donetsk,200.9771026960221,Mariupol,201.09224186245032,,,,,,,,,,
Lviv,Kyiv,467.28772500402107,Odesa,621.6976342223048,Mykolaiv,668.1793556876187,Kryvyi Rih,713.5340514165076,Nyiregyhaza,269.2894997960617,Lublin,187.65393507354065,Presov,222.57144341514473,,,,
Kryvyi Rih,Zaporizhzhia,132.4734204366326,Dnipro,140.29139784089034,Mykolaiv,145.11170870258647,Odesa,253.42372390595665,,,,,,,,,,
Mykolaiv,Odesa,110.98962160286214,Kryvyi Rih,145.11170870258647,Zaporizhzhia,254.2837317583545,Dnipro,281.7912646456391,,,,,,,,,,
Mariupol,Donetsk,102.66602378008245,Zaporizhzhia,201.09224186245032,Dnipro,241.67925555760922,Kryvyi Rih,328.5817964862485,Rostov,163.2992932412572,,,,,,,,
London,Birmingham,162.68932172104783,Bristol,171.14374460585742,Sheffield,227.33622153497805,Manchester,261.98352663083944,,,,,,,,,,
Birmingham,Sheffield,104.26884174484901,Manchester,113.4729990646364,Bristol,123.66273556380499,Liverpool,126.34911684996636,,,,,,,,,,
Manchester,Liverpool,50.088841568561705,Sheffield,52.501216868128786,Leeds,58.102968454103106,Birmingham,113.4729990646364,,,,,,,,,,
Glasgow,Edinburgh,66.9076495607696,Liverpool,284.57692130318935,Leeds,287.0444463817665,Manchester,294.50886574172426,,,,,,,,,,
Newcastle,London,9290.103392435865,Bristol,9363.899019515778,Birmingham,9441.87666060766,Sheffield,9517.034173552696,,,,,,,,,,
Sheffield,Leeds,46.93970172503185,Manchester,52.501216868128786,Liverpool,100.9334164803342,Birmingham,104.26884174484901,,,,,,,,,,
Liverpool,Manchester,50.088841568561705,Sheffield,100.9334164803342,Leeds,104.69789995094564,Birmingham,126.34911684996636,Dublin,216.8691786687002,,,,,,,,
Leeds,Sheffield,46.93970172503185,Manchester,58.102968454103106,Liverpool,104.69789995094564,Birmingham,148.68416253526667,,,,,,,,,,
Edinburgh,Glasgow,66.9076495607696,Leeds,261.3524606354952,Manchester,281.6793474215715,Liverpool,283.36372473454946,,,,,,,,,,
Bristol,Birmingham,123.66273556380499,London,171.14374460585742,Liverpool,218.9020922522287,Manchester,226.5179106026981,,,,,,,,,,
Vatican City,Rome,2.748126330720287,,,,,,,,,,,,,,,,
